,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
1684,921736505,20200505,202005,2020,2020.3425,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,CVL,VILLAGE,,,,,,CVL,,,1,15,15,1,1,0.0,20,2,20,-11.0588235294117,4,"Dire Dawa, Dire Dawa, Ethiopia",ET,ET48,9.593060000000001,41.8661,-609267,4,"Dire Dawa, Dire Dawa, Ethiopia",ET,ET48,9.593060000000001,41.8661,-609267,4,"Dire Dawa, Dire Dawa, Ethiopia",ET,ET48,9.593060000000001,41.8661,-609267,20200505,https://www.linktv.org/coronavirus-worldwide/thousands-of-ethiopian-migrants-quarantined-in-universities-wait-to-go-home
1685,921736506,20200505,202005,2020,2020.3425,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,ETH,ETHIOPIA,ETH,,,,,,,,1,13,13,1,1,0.4,23,3,23,-10.5405930967428,4,"Dire Dawa, Dire Dawa, Ethiopia",ET,ET48,9.593060000000001,41.8661,-609267,4,"Dire Dawa, Dire Dawa, Ethiopia",ET,ET48,9.593060000000001,41.8661,-609267,4,"Dire Dawa, Dire Dawa, Ethiopia",ET,ET48,9.593060000000001,41.8661,-609267,20200505,https://www.linktv.org/coronavirus-worldwide/thousands-of-ethiopian-migrants-quarantined-in-universities-wait-to-go-home
1686,921736507,20200505,202005,2020,2020.3425,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,GOV,GOVERNMENT,,,,,,GOV,,,1,46,46,4,1,7.0,45,2,45,5.741801779836639,0,,,,,,,0,,,,,,,0,,,,,,,20200505,https://967kissfm.iheart.com/content/2020-05-04-carnival-cruise-to-start-trips-from-galveston-in-august/
1687,921736508,20200505,202005,2020,2020.3425,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,USA,NEW YORK,USA,,,,,,,,0,18,18,1,1,3.4,2,1,2,0.49180327868852003,3,"Colorado Springs, Colorado, United States",US,USCO,38.8339,-104.821,204797,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Colorado Springs, Colorado, United States",US,USCO,38.8339,-104.821,204797,20200505,https://www.houstonchronicle.com/news/article/A-paramedic-drove-1-800-miles-to-help-fight-15244450.php
1688,921736509,20200505,202005,2020,2020.3425,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,USA,NEW YORK,USA,,,,,,,,0,18,18,1,1,3.4,2,1,2,0.49180327868852003,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Denver, Colorado, United States",US,USCO,39.7392,-104.985,201738,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200505,https://www.houstonchronicle.com/news/article/A-paramedic-drove-1-800-miles-to-help-fight-15244450.php
1689,921736510,20200505,202005,2020,2020.3425,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,USA,NEW YORK,USA,,,,,,,,0,18,18,1,1,3.4,6,1,6,0.49180327868852003,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200505,https://www.houstonchronicle.com/news/article/A-paramedic-drove-1-800-miles-to-help-fight-15244450.php
1690,921736511,20200505,202005,2020,2020.3425,GOVHLH,STATE HOSPITAL,,,,,,GOV,HLH,,USA,UNITED STATES,USA,,,,,,,,1,84,84,8,2,7.0,3,1,3,-2.58620689655172,3,"Eatonton, Georgia, United States",US,USGA,33.3268,-83.3885,331628,3,"Eatonton, Georgia, United States",US,USGA,33.3268,-83.3885,331628,3,"Eatonton, Georgia, United States",US,USGA,33.3268,-83.3885,331628,20200505,https://www.unionrecorder.com/news/area-covid-19-cases-continue-to-increase/article_ff4a7e04-8e4f-11ea-97df-9bed749797b6.html
1691,921736512,20200505,202005,2020,2020.3425,GOVHLH,STATE HOSPITAL,,,,,,GOV,HLH,,USA,UNITED STATES,USA,,,,,,,,1,84,84,8,2,7.0,1,1,1,-2.58620689655172,3,"Putnam County, Georgia, United States",US,USGA,33.3335,-83.3499,347246,3,"Eatonton, Georgia, United States",US,USGA,33.3268,-83.3885,331628,3,"Eatonton, Georgia, United States",US,USGA,33.3268,-83.3885,331628,20200505,https://www.unionrecorder.com/news/area-covid-19-cases-continue-to-increase/article_ff4a7e04-8e4f-11ea-97df-9bed749797b6.html
1692,921736513,20200505,202005,2020,2020.3425,GRC,GREECE,GRC,,,,,,,,,,,,,,,,,,0,20,20,2,1,3.0,1,1,1,-2.6919242273180495,4,"Milan, Lombardia, Italy",IT,IT09,45.4667,9.2,-121726,0,,,,,,,4,"Milan, Lombardia, Italy",IT,IT09,45.4667,9.2,-121726,20200505,https://www.msn.com/en-us/travel/news/italy-eases-lockdown-slowly-begins-reopening/ar-BB13B6QW
1693,921736514,20200505,202005,2020,2020.3425,GRC,GREECE,GRC,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,35,11,35,-1.550624473425,1,Greece,GR,GR,39.0,22.0,GR,0,,,,,,,1,Greece,GR,GR,39.0,22.0,GR,20200505,https://www.msn.com/en-us/travel/news/italy-eases-lockdown-slowly-begins-reopening/ar-BB13B6QW
1694,921736515,20200505,202005,2020,2020.3425,GRC,GREECE,GRC,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,80,80,8,2,5.0,2,1,2,-2.6919242273180495,1,Greece,GR,GR,39.0,22.0,GR,1,Belgium,BE,BE,50.833333,4.0,BE,1,Greece,GR,GR,39.0,22.0,GR,20200505,https://www.msn.com/en-us/travel/news/italy-eases-lockdown-slowly-begins-reopening/ar-BB13B6QW
1695,921736516,20200505,202005,2020,2020.3425,GRC,GREECE,GRC,,,,,,,,GBR,BRITAIN,GBR,,,,,,,,1,80,80,8,2,5.0,48,5,48,-2.95991651630552,1,Greece,GR,GR,39.0,22.0,GR,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,Belgium,BE,BE,50.833333,4.0,BE,20200505,https://www.msn.com/en-us/travel/news/italy-eases-lockdown-slowly-begins-reopening/ar-BB13B6QW
1696,921736517,20200505,202005,2020,2020.3425,GUY,GUYANA,GUY,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,4,1,4,-1.78571428571428,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,0,,,,,,,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,20200505,https://www.caribbeannationalweekly.com/caribbean-breaking-news-featured/guyanas-recount-of-march-2-election-to-begin-on-may-6/
1697,921736518,20200505,202005,2020,2020.3425,GUY,GUYANA,GUY,,,,,,,,OPP,THE OPPOSITION,,,,,,OPP,,,1,10,10,1,1,0.0,4,1,4,-1.78571428571428,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,20200505,https://www.caribbeannationalweekly.com/caribbean-breaking-news-featured/guyanas-recount-of-march-2-election-to-begin-on-may-6/
1698,921736519,20200505,202005,2020,2020.3425,GUY,GUYANA,GUY,,,,,,,,OPP,THE OPPOSITION,,,,,,OPP,,,0,100,100,10,3,-5.0,4,1,4,-1.78571428571428,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,20200505,https://www.caribbeannationalweekly.com/caribbean-breaking-news-featured/guyanas-recount-of-march-2-election-to-begin-on-may-6/
1699,921736520,20200505,202005,2020,2020.3425,GUY,GUYANA,GUY,,,,,,,,OPP,THE OPPOSITION,,,,,,OPP,,,1,110,110,11,3,-2.0,4,1,4,-1.78571428571428,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,4,"Georgetown, Demerara-Mahaica, Guyana",GY,GY12,6.8,-58.15,-919880,20200505,https://www.caribbeannationalweekly.com/caribbean-breaking-news-featured/guyanas-recount-of-march-2-election-to-begin-on-may-6/
1700,921736521,20200505,202005,2020,2020.3425,HINAST700,YOGA,,,,HIN,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,51,51,5,1,3.4,10,1,10,1.52173913043478,0,,,,,,,0,,,,,,,0,,,,,,,20200505,https://www.woodstocksentinelreview.com/news/local-news/woodstock-dance-schools-kindness-challenge-brings-people-together
1701,921736522,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,10,10,1,1,0.0,42,6,42,-2.9034696304475998,3,"Norristown, Pennsylvania, United States",US,USPA,40.1215,-75.3399,1213641,0,,,,,,,3,"Norristown, Pennsylvania, United States",US,USPA,40.1215,-75.3399,1213641,20200505,https://www.phoenixvillenews.com/montco-records-8-more-coronavirus-deaths-toll-rises-to-314/article_b562630c-e82d-57e4-8360-36621ff5cc5b.html
1702,921736523,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,10,10,1,1,0.0,222,74,222,6.867797370584401,3,"Dominican Hospital, California, United States",US,USCA,36.99,-121.984,1873008,0,,,,,,,3,"Dominican Hospital, California, United States",US,USCA,36.99,-121.984,1873008,20200505,https://www.1590walg.com/news/1-million-anonymous-donation-gives-bonuses-to-hospital-employees-fighting-the-coronavirus/
1703,921736524,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,10,10,1,1,0.0,46,6,46,-2.63409229921091,1,China,CH,CH,35.0,105.0,CH,0,,,,,,,1,China,CH,CH,35.0,105.0,CH,20200505,https://wokq.com/wearing-a-face-mask-will-slow-the-spread-of-the-pandemic-in-nh-experts-say/
1704,921736525,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,10,10,1,1,0.0,5,1,5,-0.9191176470588299,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,0,,,,,,,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20200505,https://www.startribune.com/minneapolis-based-allina-health-extends-workforce-reductions-in-wake-of-covid-19-pandemic/570190722/
1705,921736526,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,10,10,1,1,0.0,70,13,70,-1.62231364708307,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,0,,,,,,,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20200505,https://www.phoenixvillenews.com/montco-records-8-more-coronavirus-deaths-toll-rises-to-314/article_b562630c-e82d-57e4-8360-36621ff5cc5b.html
1706,921736527,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,13,13,1,1,0.4,190,19,180,-3.1175031052429105,0,,,,,,,0,,,,,,,0,,,,,,,20200505,https://kashmirreader.com/2020/05/05/mother-daughter-3-minors-among-24-new-covid-19-patients-in-kashmir/
1707,921736528,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,13,13,1,1,0.4,10,1,10,-5.135951661631419,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72.0,-571850,0,,,,,,,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72.0,-571850,20200505,https://www.thesudburystar.com/news/local-news/hsn-reports-new-covid-19-symptoms-to-consider
1708,921736529,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,20,20,2,1,3.0,460,46,450,-0.814867607698596,0,,,,,,,0,,,,,,,0,,,,,,,20200505,https://www.stuff.co.nz/life-style/parenting/pregnancy/birth/121407148/queenstown-maternity-unit-moving-back-to-lakes-hospital-wing
1709,921736530,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,20,20,2,1,3.0,11,2,11,-1.87097341882565,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,0,,,,,,,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20200505,https://www.tribdem.com/coronavirus/levine-says-health-care-system-has-stood-up-very-well-as-state-tops-50-000/article_534eaaf4-8e21-11ea-beaf-bbd40a59dabf.html
1710,921736531,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,20,20,2,1,3.0,4,1,4,-1.73267326732673,3,"Blair County, Pennsylvania, United States",US,USPA,40.6251,-78.375,1213659,0,,,,,,,3,"Blair County, Pennsylvania, United States",US,USPA,40.6251,-78.375,1213659,20200505,https://www.tribdem.com/coronavirus/levine-says-health-care-system-has-stood-up-very-well-as-state-tops-50-000/article_534eaaf4-8e21-11ea-beaf-bbd40a59dabf.html
1711,921736532,20200505,202005,2020,2020.3425,HLH,PHYSICIAN,,,,,,HLH,,,,,,,,,,,,,1,20,20,2,1,3.0,10,1,10,-3.22583419332646,3,"Pueblo County, Colorado, United States",US,USCO,38.1833,-104.484,198166,0,,,,,,,3,"Pueblo County, Colorado, United States",US,USCO,38.1833,-104.484,198166,20200505,https://www.chieftain.com/news/20200504/offices-at-half-capacity-reopen-in-colo-polis-updates-virus-scenario
1712,921736533,20200505,202005,2020,2020.3425,HLH,PHYSICIAN,,,,,,HLH,,,,,,,,,,,,,1,20,20,2,1,3.0,186,31,186,-0.491952367639663,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200505,http://dagblog.com/comment/281006
1713,921736534,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,30,30,3,1,4.0,120,12,120,-0.866320040590929,0,,,,,,,0,,,,,,,0,,,,,,,20200505,https://www.danspapers.com/2020/05/bethenny-frankel-donates-resources-to-stony-brook-hospitals/
1714,921736535,20200505,202005,2020,2020.3425,HLH,NURSE,,,,,,HLH,,,,,,,,,,,,,0,30,30,3,1,4.0,107,30,107,-2.37270271729713,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200505,https://www.bigrigs.com.au/news/why-this-aussie-wont-return-home/4008716/
1715,921736536,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,36,36,3,1,4.0,10,1,10,1.33689839572193,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,0,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20200505,https://www.arnnet.com.au/article/678965/fivep-qtec-utilise-it-bring-teams-covid-19-battling-hospital/
1716,921736537,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,40,40,4,1,1.0,10,1,10,1.33689839572193,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,0,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20200505,https://www.arnnet.com.au/article/678965/fivep-qtec-utilise-it-bring-teams-covid-19-battling-hospital/
1717,921736538,20200505,202005,2020,2020.3425,HLH,CAREGIVER,,,,,,HLH,,,,,,,,,,,,,1,42,42,4,1,1.9,30,6,30,-0.657144183701898,1,France,FR,FR,46.0,2.0,FR,0,,,,,,,1,France,FR,FR,46.0,2.0,FR,20200505,https://www.brisbanetimes.com.au/world/europe/in-france-a-nursing-home-takes-on-covid-and-wins-20200505-p54pty.html
1718,921736539,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,43,43,4,1,2.8,755,69,710,-3.53208349354384,0,,,,,,,0,,,,,,,0,,,,,,,20200505,https://www.mirror.co.uk/tv/tv-news/coronation-streets-oliver-dies-after-21971342
1719,921736540,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,43,43,4,1,2.8,280,1,280,-6.49350649350649,1,West Bank,WE,WE,31.666666999999997,35.25,WE,0,,,,,,,1,West Bank,WE,WE,31.666666999999997,35.25,WE,20200505,http://english.wafa.ps/page.aspx?id=6KHe8xa116961877923a6KHe8x
1720,921736541,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,46,46,4,1,7.0,10,1,10,1.33689839572193,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,0,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20200505,https://www.arnnet.com.au/article/678965/fivep-qtec-utilise-it-bring-teams-covid-19-battling-hospital/
1721,921736542,20200505,202005,2020,2020.3425,HLH,PHYSICIAN,,,,,,HLH,,,,,,,,,,,,,1,51,51,5,1,3.4,4,1,4,0.88888888888889,3,"Mount Pleasant, Tennessee, United States",US,USTN,35.5342,-87.20700000000001,1306783,0,,,,,,,3,"Mount Pleasant, Tennessee, United States",US,USTN,35.5342,-87.20700000000001,1306783,20200505,https://www.columbiadailyherald.com/news/20200504/maury-regional-physicians--welcome-patients8217-return
1722,921736543,20200505,202005,2020,2020.3425,HLH,PHYSICIAN,,,,,,HLH,,,,,,,,,,,,,1,51,51,5,1,3.4,76,7,76,-0.9096233404813651,2,"Tennessee, United States",US,USTN,35.7449,-86.7489,TN,0,,,,,,,2,"Tennessee, United States",US,USTN,35.7449,-86.7489,TN,20200505,https://www.columbiadailyherald.com/news/20200504/maury-regional-physicians--welcome-patients8217-return
1723,921736544,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,70,70,7,2,7.0,1,1,1,3.2291666666666603,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,0,,,,,,,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,20200505,https://www.mynbc5.com/article/williston-police-department-first-in-vermont-to-get-comfort-k9/32370847
1724,921736545,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,70,70,7,2,7.0,1,1,1,3.2291666666666603,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,0,,,,,,,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20200505,https://www.mynbc5.com/article/williston-police-department-first-in-vermont-to-get-comfort-k9/32370847
1725,921736546,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,80,80,8,2,5.0,10,1,10,-5.27777777777778,2,"Texas, United States",US,USTX,31.105999999999998,-97.6475,TX,0,,,,,,,2,"Texas, United States",US,USTX,31.105999999999998,-97.6475,TX,20200505,https://www.athensreview.com/news/ut-health-east-texas-urges-patients-not-to-delay-seeking-medical-care/article_8adef5ca-8bea-11ea-a87c-37c93c68c96d.html
1726,921736547,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,100,100,10,3,-5.0,30,2,30,-1.41947342862474,4,"Qure, Xizang, China",CH,CH14,32.101,78.601,11284691,0,,,,,,,4,"Qure, Xizang, China",CH,CH14,32.101,78.601,11284691,20200505,https://www.bbc.co.uk/news/business-52483082
1727,921736548,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,161,161,16,4,-4.0,6,1,6,-3.01441677588466,3,"Gracie Mansion, New York, United States",US,USNY,40.7761,-73.9431,2083607,0,,,,,,,3,"Gracie Mansion, New York, United States",US,USNY,40.7761,-73.9431,2083607,20200505,https://nypost.com/2020/05/04/corey-johnsons-deranged-slam-of-samaritans-purse-which-only-helped-nyc/
1728,921736549,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,161,161,16,4,-4.0,4,1,4,-3.01441677588466,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200505,https://nypost.com/2020/05/04/corey-johnsons-deranged-slam-of-samaritans-purse-which-only-helped-nyc/
1729,921736550,20200505,202005,2020,2020.3425,HLH,CAREGIVER,,,,,,HLH,,,,,,,,,,,,,1,173,173,17,4,-5.0,30,6,30,-0.657144183701898,1,France,FR,FR,46.0,2.0,FR,0,,,,,,,1,France,FR,FR,46.0,2.0,FR,20200505,https://www.brisbanetimes.com.au/world/europe/in-france-a-nursing-home-takes-on-covid-and-wins-20200505-p54pty.html
1730,921736551,20200505,202005,2020,2020.3425,HLH,NURSE,,,,,,HLH,,,,,,,,,,,,,1,190,190,19,4,-10.0,50,3,50,-4.26829268292683,3,"Valley Hospital, New Jersey, United States",US,USNJ,40.9835,-74.1009,881153,0,,,,,,,3,"Valley Hospital, New Jersey, United States",US,USNJ,40.9835,-74.1009,881153,20200505,https://wrrv.com/lower-hudson-valley-nurse-documented-fatal-fight-with-covid-19/
1731,921736552,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-0.69625761531767,3,"Jackson County, Oregon, United States",US,USOR,42.4165,-122.834,1135853,0,,,,,,,2,"Oregon, United States",US,USOR,44.5672,-122.12700000000001,OR,20200505,https://pjmedia.com/news-and-politics/jeff-reynolds/2020/05/04/oregon-governor-kate-brown-extends-emergency-declaration-past-independence-day-n387903
1732,921736553,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-0.69625761531767,3,"City Of Portland, Oregon, United States",US,USOR,45.5374,-122.65,2411471,0,,,,,,,3,"Multnomah, Oregon, United States",US,USOR,45.4696,-122.70700000000001,1136558,20200505,https://pjmedia.com/news-and-politics/jeff-reynolds/2020/05/04/oregon-governor-kate-brown-extends-emergency-declaration-past-independence-day-n387903
1733,921736554,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,192,192,19,4,-9.5,6,1,6,-0.69625761531767,3,"City Of Portland, Oregon, United States",US,USOR,45.5374,-122.65,2411471,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200505,https://pjmedia.com/news-and-politics/jeff-reynolds/2020/05/04/oregon-governor-kate-brown-extends-emergency-declaration-past-independence-day-n387903
1734,921736555,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,193,193,19,4,-10.0,60,6,60,-5.91924914370491,0,,,,,,,0,,,,,,,0,,,,,,,20200505,"https://home.nzcity.co.nz/news/article.aspx?id=310992&fm=psp,tst"
1735,921736556,20200505,202005,2020,2020.3425,HLH,PHYSICIAN,,,,,,HLH,,,CHN,CHINA,CHN,,,,,,,,1,90,90,9,2,-2.0,10,1,10,-3.5447761194029903,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,20200505,https://www.washingtontimes.com/news/2020/may/4/li-wenliang-chinese-doctors-who-exposed-coronaviru/
1736,921736557,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,LAB,WORKER,,,,,,LAB,,,1,10,10,1,1,0.0,5,1,5,-0.9191176470588299,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20200505,https://www.startribune.com/minneapolis-based-allina-health-extends-workforce-reductions-in-wake-of-covid-19-pandemic/570190722/
1737,921736558,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,USA,UNITED STATES,USA,,,,,,,,1,10,10,1,1,0.0,148,74,148,6.867797370584401,3,"Dominican Hospital, California, United States",US,USCA,36.99,-121.984,1873008,3,"Dominican Hospital, California, United States",US,USCA,36.99,-121.984,1873008,3,"Dominican Hospital, California, United States",US,USCA,36.99,-121.984,1873008,20200505,https://www.1590walg.com/news/1-million-anonymous-donation-gives-bonuses-to-hospital-employees-fighting-the-coronavirus/
1738,921736559,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,USA,UNITED STATES,USA,,,,,,,,1,10,10,1,1,0.0,4,1,4,-2.1148036253776397,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20200505,https://wokq.com/wearing-a-face-mask-will-slow-the-spread-of-the-pandemic-in-nh-experts-say/
1739,921736560,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,USA,UNITED STATES,USA,,,,,,,,1,10,10,1,1,0.0,14,6,14,-2.9034696304475998,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20200505,https://www.phoenixvillenews.com/montco-records-8-more-coronavirus-deaths-toll-rises-to-314/article_b562630c-e82d-57e4-8360-36621ff5cc5b.html
1740,921736561,20200505,202005,2020,2020.3425,HLH,PHYSICIAN,,,,,,HLH,,,USA,KENTUCKY,USA,,,,,,,,1,36,36,3,1,4.0,10,1,10,-0.71428571428572,2,"Kentucky, United States",US,USKY,37.669000000000004,-84.6514,KY,2,"Kentucky, United States",US,USKY,37.669000000000004,-84.6514,KY,2,"Kentucky, United States",US,USKY,37.669000000000004,-84.6514,KY,20200505,https://www.msn.com/en-us/news/us/coronavirus-in-kentucky-163-new-cases-and-eight-new-deaths-beshear-says/ar-BB13AeXL
1741,921736562,20200505,202005,2020,2020.3425,HLH,DOCTOR,,,,,,HLH,,,USA,ILLINOIS,USA,,,,,,,,1,43,43,4,1,2.8,18,3,16,-0.54077504034017,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,20200505,https://www.pantagraph.com/news/state-and-regional/watch-now-illinois-reports-fewest-one-day-coronavirus-deaths-since-april-19/article_ee8bf8da-fcae-5233-ade8-5bcd7efc076d.html
1742,921736563,20200505,202005,2020,2020.3425,HLH,HOSPITAL,,,,,,HLH,,,nav,NAVAJO,,,nav,,,,,,1,51,51,5,1,3.4,30,3,30,-4.37699613613325,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20200505,https://www.dailyprogress.com/news/national/govt-and-politics/hospital-praises-lockdown-on-city-on-edge-of-navajo-nation/article_197fb830-2ce3-512e-ae8c-242116dbc37f.html
1743,921736564,20200505,202005,2020,2020.3425,HRI,RIGHTS ACTIVIST,,,,,,HRI,,,MNCUSA,NETFLIX,USA,,,,,MNC,,,1,84,84,8,2,7.0,4,1,4,-3.03738317757009,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,20200505,https://www.nme.com/news/tv/nicolas-cage-to-star-as-joe-exotic-in-scripted-tiger-king-series-2659370
